"accuracy","kappa","misclassification","recall.TRUE","recall.FALSE","precision.TRUE","precision.FALSE","prevalence.TRUE","prevalence.FALSE","detection_prevalence.TRUE","detection_prevalence.FALSE","f1.TRUE","f1.FALSE","TP","FP","FN","TN","classifier","method","cv.iteration","cv.fold","sampling","knn.k","info","preprocess","kknn.distance","kknn.kernel","kknn.k","neuralnet.algorithm","neuralnet.hidden","neuralnet.outThres"
0.891634574240479,0.668030969032469,0.108365425759521,0.881519842595686,0.946399539357811,0.988900494253364,0.596385613728358,0.844051873255981,0.155948126744019,0.752405899389211,0.247594100610789,0.932110787497977,0.731561005823555,578.5,6.5,77.75,114.75,"knn","cv",1,4,"over",57,"","normalize",NA,NA,NA,NA,NA,NA
0.890030778990984,0.665103383196761,0.109969221009016,0.878857960240561,0.950464029264327,0.989721422810842,0.592024286987522,0.844051873255981,0.155948126744019,0.749521711331724,0.250478288668276,0.930981842566561,0.729474398348775,576.75,6,79.5,115.25,"knn","cv",1,4,"over",59,"","normalize",NA,NA,NA,NA,NA,NA
0.888423357253691,0.661292534010214,0.111576642746309,0.877338790511193,0.948533396558732,0.989386063929511,0.589746297111214,0.844051589231538,0.155948410768462,0.748551709991299,0.251448290008701,0.929882077872345,0.726483629340975,575.75,6.25,80.5,115,"knn","cv",1,4,"over",61,"","normalize",NA,NA,NA,NA,NA,NA
0.889708290736568,0.663563876691034,0.110291709263432,0.879237897687196,0.946467280856253,0.988916564484503,0.592126308169177,0.844051589231538,0.155948410768462,0.750476835631077,0.249523164368923,0.930808188750071,0.728130113230261,577,6.5,79.25,114.75,"knn","cv",1,4,"over",63,"","normalize",NA,NA,NA,NA,NA,NA
0.89067271458017,0.665791023042324,0.10932728541983,0.880384670713146,0.9463826039832,0.988898287253963,0.594221153292621,0.844051589231538,0.155948410768462,0.751447876447876,0.248552123552124,0.931462478761676,0.729839841790539,577.75,6.5,78.5,114.75,"knn","cv",1,4,"over",65,"","normalize",NA,NA,NA,NA,NA,NA
0.891637138423771,0.670038773599149,0.108362861576229,0.879998932694806,0.954664002167728,0.990593006440438,0.595862095861358,0.844051589231538,0.155948410768462,0.749834162109226,0.250165837890774,0.931982119294092,0.73344856363149,577.5,5.5,78.75,115.75,"knn","cv",1,4,"over",67,"","normalize",NA,NA,NA,NA,NA,NA
0.889712012783992,0.663919005021433,0.110287987216008,0.878854479897539,0.948414848936458,0.989310706401565,0.591562520485142,0.844051589231538,0.155948410768462,0.749840365521599,0.250159634478401,0.930791124640865,0.728488354591317,576.75,6.25,79.5,115,"knn","cv",1,4,"over",69,"","normalize",NA,NA,NA,NA,NA,NA
0.886490787519065,0.656599644818544,0.113509212480935,0.87504002394476,0.948380978187237,0.989308420964754,0.584624654345925,0.844051589231538,0.155948410768462,0.746621621621622,0.253378378378378,0.928602944016727,0.722897785770977,574.25,6.25,82,115,"knn","cv",1,4,"over",71,"","normalize",NA,NA,NA,NA,NA,NA
0.892285188236345,0.671427195075762,0.107714811763655,0.880767508445632,0.954596260669286,0.990605350110971,0.5972071088692,0.844051589231538,0.155948410768462,0.750487174651699,0.249512825348301,0.932425569410684,0.7344923588125,578,5.5,78.25,115.75,"knn","cv",1,4,"over",73,"","normalize",NA,NA,NA,NA,NA,NA
0.896144537854049,0.682164999802561,0.103855462145951,0.884577323941048,0.958779298198076,0.991443122713499,0.607104847581532,0.844051589231538,0.155948410768462,0.753055387374153,0.246944612625847,0.934906119406746,0.743009621889768,580.5,5,75.75,116.25,"knn","cv",1,4,"over",75,"","normalize",NA,NA,NA,NA,NA,NA
0.894213208801898,0.676359911085709,0.105786791198102,0.882665455507295,0.956747053244818,0.991032354021294,0.601289860842881,0.844051589231538,0.155948410768462,0.751765904722203,0.248234095277797,0.933699142432731,0.738361740778687,579.25,5.25,77,116,"knn","cv",1,4,"over",77,"","normalize",NA,NA,NA,NA,NA,NA
0.890989915732846,0.668078114718038,0.109010084267154,0.879998352637636,0.950464029264327,0.989704259960861,0.595535208990218,0.844051589231538,0.155948410768462,0.750477249191902,0.249522750808098,0.931569208737979,0.731849598755156,577.5,6,78.75,115.25,"knn","cv",1,4,"over",79,"","normalize",NA,NA,NA,NA,NA,NA
0.888754619474414,0.662800025727334,0.111245380525586,0.877336470282511,0.95056564151199,0.989644098812107,0.589967390301966,0.844051589231538,0.155948410768462,0.748236990203571,0.251763009796429,0.930076821222103,0.727835171147993,575.75,6,80.5,115.25,"knn","cv",1,4,"over",81,"","normalize",NA,NA,NA,NA,NA,NA
0.890355926988318,0.664958249424948,0.109644073011682,0.880380610312952,0.944333423655331,0.988430287116106,0.594167713601473,0.844051589231538,0.155948410768462,0.751772108134576,0.248227891865424,0.931252287043588,0.729197613284974,577.75,6.75,78.5,114.5,"knn","cv",1,4,"over",83,"","normalize",NA,NA,NA,NA,NA,NA
0.889393984509666,0.662616432212393,0.110606015490334,0.879627116048558,0.942284243327462,0.987993353949405,0.592820618360307,0.844051589231538,0.155948410768462,0.751450357812826,0.248549642187174,0.930606655389858,0.727360880534329,577.25,7,79,114.25,"knn","cv",1,4,"over",85,"","normalize",NA,NA,NA,NA,NA,NA
0.894840512619717,0.675822641489557,0.105159487380283,0.885706115194714,0.944265682156889,0.988518203768755,0.60567454874566,0.844051873255981,0.155948126744019,0.756261946890958,0.243738053109042,0.934229186139776,0.737539206626691,581.25,6.75,75,114.5,"knn","cv",1,4,"over",87,"","normalize",NA,NA,NA,NA,NA,NA
0.893567640354273,0.670983397794009,0.106432359645727,0.88495436110183,0.940285869123425,0.987764404897239,0.601730262414599,0.844051589231538,0.155948410768462,0.756270822787532,0.243729177212468,0.933493362360035,0.733509842490468,580.75,7.25,75.5,114,"knn","cv",1,4,"over",89,"","normalize",NA,NA,NA,NA,NA,NA
0.891644168957794,0.666262590767774,0.108355831042206,0.883424750343394,0.936153637718466,0.986767284836732,0.598279316118191,0.844051589231538,0.155948410768462,0.755628562826506,0.244371437173494,0.932219263501839,0.729885828768982,579.75,7.75,76.5,113.5,"knn","cv",1,4,"over",91,"","normalize",NA,NA,NA,NA,NA,NA
0.892274770644475,0.670761363375213,0.107725229355525,0.881516942309834,0.95054870613738,0.989749573574299,0.598078231292517,0.844051873255981,0.155948126744019,0.751757442386454,0.248242557613546,0.932458518008982,0.733859011082564,578.5,6,77.75,115.25,"knn","cv",1,4,"over",93,"","normalize",NA,NA,NA,NA,NA,NA
0.890353445623368,0.664995472831944,0.109646554376631,0.879996612466125,0.946467280856253,0.98888738420341,0.59326529287154,0.844051589231538,0.155948410768462,0.751121990517877,0.248878009482123,0.931252682127998,0.729238945641305,577.5,6.5,78.75,114.75,"knn","cv",1,4,"over",95,"","normalize",NA,NA,NA,NA,NA,NA
0.889702914445845,0.663263775619784,0.110297085554155,0.879991972008761,0.942267307952852,0.987983433665989,0.593347815010595,0.844051589231538,0.155948410768462,0.751762596235604,0.248237403764396,0.930821884673423,0.72785587000907,577.5,7,78.75,114.25,"knn","cv",1,4,"over",97,"","normalize",NA,NA,NA,NA,NA,NA
0.888743866892967,0.662020410641364,0.111256133107033,0.878481503136949,0.944333423655331,0.988406943313652,0.592012865183597,0.844051589231538,0.155948410768462,0.750160048039225,0.249839951960775,0.930101050350511,0.72704059012669,576.5,6.75,79.75,114.5,"knn","cv",1,4,"over",99,"","normalize",NA,NA,NA,NA,NA,NA
0.891644582518619,0.669180155495419,0.108355417481381,0.880763448045439,0.950514835388159,0.989734677122079,0.596323006424148,0.844051589231538,0.155948410768462,0.751131088856025,0.248868911143975,0.932040100010927,0.732646835784351,578,6,78.25,115.25,"knn","cv",1,4,"over",101,"","normalize",NA,NA,NA,NA,NA,NA
0.887467618187413,0.661039216285918,0.112532381812587,0.875046984630805,0.954613196043896,0.990539388071769,0.58741307711896,0.844051589231538,0.155948410768462,0.745667123237817,0.254332876762183,0.929104722684683,0.726668979202774,574.25,5.5,82,115.75,"knn","cv",1,4,"over",103,"","normalize",NA,NA,NA,NA,NA,NA
0.88714163457424,0.6557826137587,0.112858365425759,0.877717567843487,0.938118141173283,0.98721732993129,0.587185082480388,0.844051873255981,0.155948126744019,0.750488614416727,0.249511385583273,0.929186189734342,0.721845854477328,576,7.5,80.25,113.75,"knn","cv",1,4,"over",105,"","normalize",NA,NA,NA,NA,NA,NA
0.88875007030534,0.659598577855336,0.11124992969466,0.87961725507666,0.938084270424062,0.987231759512235,0.591005138562569,0.844051589231538,0.155948410768462,0.752094272017151,0.247905727982849,0.930259872368638,0.72478202298713,577.25,7.5,79,113.75,"knn","cv",1,4,"over",107,"","normalize",NA,NA,NA,NA,NA,NA
0.889702087324195,0.666217096532436,0.110297912675805,0.877711187214612,0.954647066793118,0.99050157062958,0.59238029234844,0.844051589231538,0.155948410768462,0.7479032466179,0.2520967533821,0.930632265031039,0.73063189356572,576,5.5,80.25,115.75,"knn","cv",1,4,"over",109,"","normalize",NA,NA,NA,NA,NA,NA
0.891640033349545,0.667646338196152,0.108359966650455,0.882291318632364,0.942233437203631,0.988022548820504,0.597703743456417,0.844051589231538,0.155948410768462,0.753699715139304,0.246300284860696,0.932134046638895,0.73117912848549,579,7,77.25,114.25,"knn","cv",1,4,"over",111,"","normalize",NA,NA,NA,NA,NA,NA
0.892281466188921,0.669509438634548,0.107718533811079,0.882282037717637,0.946484216230863,0.988922230523236,0.597857109210945,0.844051589231538,0.155948410768462,0.75305083820508,0.24694916179492,0.932545512728166,0.732690899984589,579,6.5,77.25,114.75,"knn","cv",1,4,"over",113,"","normalize",NA,NA,NA,NA,NA,NA
0.888420048767092,0.658888722258986,0.111579951232908,0.879237897687196,0.938101205798672,0.987178294810554,0.590164199814986,0.844051589231538,0.155948410768462,0.751762596235604,0.248237403764396,0.930048834542724,0.724249694433621,577,7.5,79.25,113.75,"knn","cv",1,4,"over",115,"","normalize",NA,NA,NA,NA,NA,NA
0.890674782384294,0.664997188381651,0.109325217615706,0.88113816497754,0.942267307952852,0.988040977719673,0.594776374270085,0.844051589231538,0.155948410768462,0.752734464174053,0.247265535825947,0.931509571059347,0.729101120539963,578.25,7,78,114.25,"knn","cv",1,4,"over",117,"","normalize",NA,NA,NA,NA,NA,NA
0.892918271287976,0.672513746902994,0.107081728712024,0.882280297546126,0.950514835388159,0.989771594397046,0.600149458352619,0.844051873255981,0.155948126744019,0.752404247269459,0.247595752730541,0.93286569782464,0.735228045060262,579,6,77.25,115.25,"knn","cv",1,4,"over",119,"","normalize",NA,NA,NA,NA,NA,NA
0.887777375245242,0.657562591788331,0.112222624754758,0.87846932193637,0.938050399674841,0.987290175087732,0.589605802177704,0.844051589231538,0.155948410768462,0.751120749835403,0.248879250164597,0.929573041436111,0.723213517795687,576.5,7.5,79.75,113.75,"knn","cv",1,4,"over",121,"","normalize",NA,NA,NA,NA,NA,NA
0.88584521907144,0.652671025668553,0.11415478092856,0.876566734417344,0.936170573093077,0.986783361219725,0.585074347599476,0.844051589231538,0.155948410768462,0.749830440061803,0.250169559938197,0.92831402993257,0.719421192297859,575.25,7.75,81,113.5,"knn","cv",1,4,"over",123,"","normalize",NA,NA,NA,NA,NA,NA
0.88842914710524,0.660065357201149,0.11157085289476,0.878473962393734,0.942216501829021,0.988059449103598,0.590319246198138,0.844051589231538,0.155948410768462,0.750488001773349,0.249511998226651,0.929961164937999,0.725350655962639,576.5,7,79.75,114.25,"knn","cv",1,4,"over",125,"","normalize",NA,NA,NA,NA,NA,NA
0.887462655457514,0.658937518038779,0.112537344542486,0.876198398114118,0.948533396558732,0.989326677268343,0.586994549261361,0.844051589231538,0.155948410768462,0.747590181073472,0.252409818926528,0.92925257299706,0.724684578512183,575,6.25,81.25,115,"knn","cv",1,4,"over",127,"","normalize",NA,NA,NA,NA,NA,NA
0.888427079301115,0.659175336948566,0.111572920698885,0.879234997401344,0.938101205798672,0.987193202631598,0.590731023015387,0.844051589231538,0.155948410768462,0.751772935256226,0.248227064743774,0.930020981390337,0.724516781956543,577,7.5,79.25,113.75,"knn","cv",1,4,"over",129,"","normalize",NA,NA,NA,NA,NA,NA
0.889713667027292,0.657908320224708,0.110286332972708,0.884189845751197,0.91955697060019,0.983482855641379,0.59581960344604,0.844051589231538,0.155948410768462,0.75884523892236,0.24115476107764,0.931148681463513,0.722754306136041,580.25,9.75,76,111.5,"knn","cv",1,4,"over",131,"","normalize",NA,NA,NA,NA,NA,NA
0.888112667958624,0.657383540489936,0.111887332041376,0.879625375877046,0.934036715892156,0.986317868774631,0.590007656854893,0.844051873255981,0.155948126744019,0.752741692728856,0.247258307271144,0.929887571806991,0.722970600220238,577.25,8,79,113.25,"knn","cv",1,4,"over",133,"","normalize",NA,NA,NA,NA,NA,NA
0.890029952931108,0.662261544276868,0.109970047068892,0.881141645320563,0.938135076547893,0.987237775916205,0.593355183539301,0.844051873255981,0.155948126744019,0.753375280653843,0.246624719346157,0.931154204193009,0.726772068616696,578.25,7.5,78,113.75,"knn","cv",1,4,"over",135,"","normalize",NA,NA,NA,NA,NA,NA
0.892604781564987,0.667340672928271,0.107395218435013,0.884951460815978,0.934053651266766,0.986479878467066,0.600026856375289,0.844051873255981,0.155948126744019,0.757232154215466,0.242767845784534,0.932934339804815,0.730474159876144,580.75,8,75.5,113.25,"knn","cv",1,4,"over",137,"","normalize",NA,NA,NA,NA,NA,NA
0.885210816766087,0.650617533573812,0.114789183233913,0.876185636856369,0.934053651266766,0.986305168624654,0.583334192723373,0.844051589231538,0.155948410768462,0.74983953839995,0.25016046160005,0.927931047133843,0.717785442166931,575,8,81.25,113.25,"knn","cv",1,4,"over",139,"","normalize",NA,NA,NA,NA,NA,NA
0.889388194658117,0.662094056967679,0.110611805341882,0.879620735419683,0.942284243327462,0.988033457992859,0.592023970627702,0.844051589231538,0.155948410768462,0.751447049326227,0.248552950673773,0.930638276449054,0.726879113667276,577.25,7,79,114.25,"knn","cv",1,4,"over",141,"","normalize",NA,NA,NA,NA,NA,NA
0.889711506848862,0.661316935742956,0.110288493151138,0.881143965549245,0.936068960845414,0.986787000949178,0.593206840638643,0.844051873255981,0.155948126744019,0.753700335215098,0.246299664784902,0.930951490380987,0.726013043883019,578.25,7.75,78,113.5,"knn","cv",1,4,"over",143,"","normalize",NA,NA,NA,NA,NA,NA
0.888742125584231,0.658515836145702,0.111257874415769,0.88037712996993,0.934053651266766,0.986365273044852,0.591030087379996,0.844051873255981,0.155948126744019,0.75336949823471,0.24663050176529,0.930335577955452,0.723768314211938,577.75,8,78.5,113.25,"knn","cv",1,4,"over",145,"","normalize",NA,NA,NA,NA,NA,NA
0.884561939831863,0.647648648219373,0.115438060168137,0.876567894531685,0.927855304159328,0.985012292332795,0.582230700134649,0.844051589231538,0.155948410768462,0.751122817639527,0.248877182360473,0.927593336644774,0.715249825651018,575.25,8.75,81,112.5,"knn","cv",1,4,"over",147,"","normalize",NA,NA,NA,NA,NA,NA
0.887135942405865,0.655353702897447,0.112864057594135,0.878090544604076,0.936068960845414,0.986730754631451,0.587139037433155,0.844051589231538,0.155948410768462,0.751125299004476,0.248874700995524,0.929219246870039,0.721467006513736,576.25,7.75,80,113.5,"knn","cv",1,4,"over",149,"","normalize",NA,NA,NA,NA,NA,NA
0.889066030775542,0.660224144975886,0.110933969224458,0.880002413037829,0.938168947297114,0.98719269349772,0.591349327768567,0.844051589231538,0.155948410768462,0.752409405365704,0.247590594634296,0.930496959459896,0.725250678329098,577.5,7.5,78.75,113.75,"knn","cv",1,4,"over",151,"","normalize",NA,NA,NA,NA,NA,NA
0.889065528025733,0.661000745734633,0.110934471974267,0.879235577458514,0.942301178702073,0.988030504485355,0.590583564927618,0.844051873255981,0.155948126744019,0.751120550221962,0.248879449778038,0.93045103596521,0.725999218090085,577,7,79.25,114.25,"knn","cv",1,4,"over",153,"","normalize",NA,NA,NA,NA,NA,NA
0.883924642600735,0.648405472661704,0.116075357399265,0.874678068270409,0.934104457390597,0.98637524148946,0.582330972457767,0.844051589231538,0.155948410768462,0.748552537112948,0.251447462887052,0.926986634211616,0.716134516102272,574,8,82.25,113.25,"knn","cv",1,4,"over",155,"","normalize",NA,NA,NA,NA,NA,NA
0.887785646461739,0.656495620065447,0.112214353538261,0.879244278316071,0.934070586641377,0.986322962809699,0.589041469830825,0.844051589231538,0.155948410768462,0.752412713852302,0.247587286147697,0.929680049310746,0.722260853345033,577,8,79.25,113.25,"knn","cv",1,4,"over",157,"","normalize",NA,NA,NA,NA,NA,NA
0.886173586366388,0.650361061523984,0.113826413633612,0.879238477744366,0.923723072754369,0.984220946271,0.586351390819183,0.844051589231538,0.155948410768462,0.754018984096105,0.245981015903895,0.928741137448344,0.717132442832795,577,9.25,79.25,112,"knn","cv",1,4,"over",159,"","normalize",NA,NA,NA,NA,NA,NA
0.883921334114136,0.645913503471197,0.116078665885864,0.875804539295393,0.927804498035497,0.985029557052535,0.580408561925051,0.844051589231538,0.155948410768462,0.75048469328675,0.24951530671325,0.92717602061828,0.713887787499332,574.75,8.75,81.5,112.5,"knn","cv",1,4,"over",161,"","normalize",NA,NA,NA,NA,NA,NA
0.887459346970915,0.654904954370811,0.112540653029085,0.879235577458514,0.931936729440455,0.985915643683034,0.587886608049211,0.844051589231538,0.155948410768462,0.752732396369929,0.247267603630071,0.929515104402777,0.72090880413042,577,8.25,79.25,113,"knn","cv",1,4,"over",163,"","normalize",NA,NA,NA,NA,NA,NA
0.886174827048863,0.650575983053663,0.113825172951137,0.87885622006905,0.925772253082238,0.984653964988109,0.585712711086195,0.844051589231538,0.155948410768462,0.753377551256729,0.246622448743271,0.928730764068431,0.717346631792934,576.75,9,79.5,112.25,"knn","cv",1,4,"over",165,"","normalize",NA,NA,NA,NA,NA,NA
0.890031605050861,0.662213780028141,0.109968394949139,0.882666035564465,0.929904484487197,0.985559358985426,0.597860643137901,0.844051873255981,0.155948126744019,0.755947631108093,0.244052368891907,0.931122559998634,0.726648578193668,579.25,8.5,77,112.75,"knn","cv",1,4,"over",167,"","normalize",NA,NA,NA,NA,NA,NA
0.888417980962968,0.65754077157165,0.111582019037032,0.880761127816758,0.929921419861807,0.985548807754134,0.592336247648393,0.844051589231538,0.155948410768462,0.754332049640533,0.245667950359467,0.930114076640481,0.72293138073568,578,8.5,78.25,112.75,"knn","cv",1,4,"over",169,"","normalize",NA,NA,NA,NA,NA,NA
